Nome TFC,Entrada GC,Entrada QC,Saida GC,Saida QC,Delta GC,Delta QC,Metodo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81)_inv.tfc,9,103,9,103,0,0,novo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81)_inv.tfc,9,103,9,103,0,0,antigo-novo
./tfcs/edinelco/s1/S1-aj-e11_complete_74(81)_inv.tfc,9,103,9,103,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex-1_82.tfc,4,16,4,16,0,0,antigo
./tfcs/edinelco/s1/S1-ex-1_82.tfc,4,16,4,16,0,0,novo
./tfcs/edinelco/s1/S1-ex-1_82.tfc,4,16,4,16,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex-1_82.tfc,4,16,4,16,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex-1_82_inv.tfc,4,16,4,16,0,0,antigo
./tfcs/edinelco/s1/S1-ex-1_82_inv.tfc,4,16,4,16,0,0,novo
./tfcs/edinelco/s1/S1-ex-1_82_inv.tfc,4,16,4,16,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex-1_82_inv.tfc,4,16,4,16,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex1Miller.tfc,3,15,3,15,0,0,antigo
./tfcs/edinelco/s1/S1-ex1Miller.tfc,3,15,3,15,0,0,novo
./tfcs/edinelco/s1/S1-ex1Miller.tfc,3,15,3,15,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex1Miller.tfc,3,15,3,15,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex2Miller.tfc,5,28,5,28,0,0,antigo
./tfcs/edinelco/s1/S1-ex2Miller.tfc,5,28,5,28,0,0,novo
./tfcs/edinelco/s1/S1-ex2Miller.tfc,5,28,5,28,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex2Miller.tfc,5,28,5,28,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex3Miller.tfc,7,97,7,97,0,0,antigo
./tfcs/edinelco/s1/S1-ex3Miller.tfc,7,97,7,97,0,0,novo
./tfcs/edinelco/s1/S1-ex3Miller.tfc,7,97,7,97,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex3Miller.tfc,7,97,7,97,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex4Miller.tfc,3,7,3,7,0,0,antigo
./tfcs/edinelco/s1/S1-ex4Miller.tfc,3,7,3,7,0,0,novo
./tfcs/edinelco/s1/S1-ex4Miller.tfc,3,7,3,7,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex4Miller.tfc,3,7,3,7,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex4Miller_inv.tfc,3,10,3,9,0,1,antigo
./tfcs/edinelco/s1/S1-ex4Miller_inv.tfc,3,10,3,10,0,0,novo
./tfcs/edinelco/s1/S1-ex4Miller_inv.tfc,3,10,3,9,0,1,antigo-novo
./tfcs/edinelco/s1/S1-ex4Miller_inv.tfc,3,10,3,10,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex5Miller.tfc,4,20,4,20,0,0,antigo
./tfcs/edinelco/s1/S1-ex5Miller.tfc,4,20,4,20,0,0,novo
./tfcs/edinelco/s1/S1-ex5Miller.tfc,4,20,4,20,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex5Miller.tfc,4,20,4,20,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex5Miller_inv.tfc,4,25,4,25,0,0,antigo
./tfcs/edinelco/s1/S1-ex5Miller_inv.tfc,4,25,4,25,0,0,novo
./tfcs/edinelco/s1/S1-ex5Miller_inv.tfc,4,25,4,25,0,0,antigo-novo
./tfcs/edinelco/s1/S1-ex5Miller_inv.tfc,4,25,4,25,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ex6Miller.tfc,21,265,20,244,1,21,antigo
./tfcs/edinelco/s1/S1-ex6Miller.tfc,21,265,20,244,1,21,novo
./tfcs/edinelco/s1/S1-ex6Miller.tfc,21,265,20,244,1,21,antigo-novo
./tfcs/edinelco/s1/S1-ex6Miller.tfc,21,265,20,244,1,21,novo-antigo
./tfcs/edinelco/s1/S1-ex6Miller_inv.tfc,16,185,16,185,0,0,antigo
./tfcs/edinelco/s1/S1-ex6Miller_inv.tfc,16,185,18,180,-2,5,novo
./tfcs/edinelco/s1/S1-ex6Miller_inv.tfc,16,185,18,180,-2,5,antigo-novo
./tfcs/edinelco/s1/S1-ex6Miller_inv.tfc,16,185,16,168,0,17,novo-antigo
./tfcs/edinelco/s1/S1-ex7Miller.tfc,16,185,16,185,0,0,antigo
./tfcs/edinelco/s1/S1-ex7Miller.tfc,16,185,18,180,-2,5,novo
./tfcs/edinelco/s1/S1-ex7Miller.tfc,16,185,18,180,-2,5,antigo-novo
./tfcs/edinelco/s1/S1-ex7Miller.tfc,16,185,16,168,0,17,novo-antigo
./tfcs/edinelco/s1/S1-ex7Miller_inv.tfc,21,265,20,244,1,21,antigo
./tfcs/edinelco/s1/S1-ex7Miller_inv.tfc,21,265,20,244,1,21,novo
./tfcs/edinelco/s1/S1-ex7Miller_inv.tfc,21,265,20,244,1,21,antigo-novo
./tfcs/edinelco/s1/S1-ex7Miller_inv.tfc,21,265,20,244,1,21,novo-antigo
./tfcs/edinelco/s1/S1-graycode6_complete_19.tfc,5,5,5,5,0,0,antigo
./tfcs/edinelco/s1/S1-graycode6_complete_19.tfc,5,5,5,5,0,0,novo
./tfcs/edinelco/s1/S1-graycode6_complete_19.tfc,5,5,5,5,0,0,antigo-novo
./tfcs/edinelco/s1/S1-graycode6_complete_19.tfc,5,5,5,5,0,0,novo-antigo
./tfcs/edinelco/s1/S1-graycode6_complete_19_inv.tfc,5,5,5,5,0,0,antigo
./tfcs/edinelco/s1/S1-graycode6_complete_19_inv.tfc,5,5,5,5,0,0,novo
./tfcs/edinelco/s1/S1-graycode6_complete_19_inv.tfc,5,5,5,5,0,0,antigo-novo
./tfcs/edinelco/s1/S1-graycode6_complete_19_inv.tfc,5,5,5,5,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ham3_complete_47(28).tfc,7,35,6,26,1,9,antigo
./tfcs/edinelco/s1/S1-ham3_complete_47(28).tfc,7,35,6,26,1,9,novo
./tfcs/edinelco/s1/S1-ham3_complete_47(28).tfc,7,35,6,26,1,9,antigo-novo
./tfcs/edinelco/s1/S1-ham3_complete_47(28).tfc,7,35,6,26,1,9,novo-antigo
./tfcs/edinelco/s1/S1-ham3_complete_47(28)_inv.tfc,7,33,7,32,0,1,antigo
./tfcs/edinelco/s1/S1-ham3_complete_47(28)_inv.tfc,7,33,7,33,0,0,novo
./tfcs/edinelco/s1/S1-ham3_complete_47(28)_inv.tfc,7,33,7,32,0,1,antigo-novo
./tfcs/edinelco/s1/S1-ham3_complete_47(28)_inv.tfc,7,33,7,33,0,0,novo-antigo
./tfcs/edinelco/s1/S1-ham7.tfc,88,8168,88,8168,0,0,antigo
./tfcs/edinelco/s1/S1-ham7.tfc,88,8168,90,8174,-2,-6,novo
./tfcs/edinelco/s1/S1-ham7.tfc,88,8168,90,8174,-2,-6,antigo-novo
./tfcs/edinelco/s1/S1-ham7.tfc,88,8168,89,8129,-1,39,novo-antigo
./tfcs/edinelco/s1/S1-ham7_inv.tfc,481,58817,464,56368,17,2449,antigo
./tfcs/edinelco/s1/S1-ham7_inv.tfc,481,58817,470,57238,11,1579,novo
./tfcs/edinelco/s1/S1-ham7_inv.tfc,481,58817,464,56360,17,2457,antigo-novo
./tfcs/edinelco/s1/S1-ham7_inv.tfc,481,58817,462,56110,19,2707,novo-antigo
./tfcs/edinelco/s1/S1-hwb4.tfc,30,316,29,294,1,22,antigo
./tfcs/edinelco/s1/S1-hwb4.tfc,30,316,29,270,1,46,novo
./tfcs/edinelco/s1/S1-hwb4.tfc,30,316,29,274,1,42,antigo-novo
./tfcs/edinelco/s1/S1-hwb4.tfc,30,316,29,270,1,46,novo-antigo
./tfcs/edinelco/s1/S1-hwb4_inv.tfc,19,164,19,164,0,0,antigo
./tfcs/edinelco/s1/S1-hwb4_inv.tfc,19,164,19,164,0,0,novo
./tfcs/edinelco/s1/S1-hwb4_inv.tfc,19,164,19,164,0,0,antigo-novo
./tfcs/edinelco/s1/S1-hwb4_inv.tfc,19,164,19,164,0,0,novo-antigo
./tfcs/edinelco/s1/S1-hwb5_13.tfc,43,820,43,820,0,0,antigo
./tfcs/edinelco/s1/S1-hwb5_13.tfc,43,820,45,826,-2,-6,novo
./tfcs/edinelco/s1/S1-hwb5_13.tfc,43,820,45,826,-2,-6,antigo-novo
./tfcs/edinelco/s1/S1-hwb5_13.tfc,43,820,43,820,0,0,novo-antigo
./tfcs/edinelco/s1/S1-hwb5_13_inv.tfc,53,1094,52,1049,1,45,antigo
./tfcs/edinelco/s1/S1-hwb5_13_inv.tfc,53,1094,58,1152,-5,-58,novo
./tfcs/edinelco/s1/S1-hwb5_13_inv.tfc,53,1094,57,1107,-4,-13,antigo-novo
./tfcs/edinelco/s1/S1-hwb5_13_inv.tfc,53,1094,55,1077,-2,17,novo-antigo
